Date,Close,Rendement du mois,Rendement LP,Rendement DCA x mois,Durée,Mois DCA
,^GSPC,,,,,
2015-08-01,1972.1801,-0.0626,94565.8397,65777.3487,10 ans,6 mois
2015-09-01,1920.03,-0.0264,92065.2512,82003.3015,10 ans,6 mois
2015-10-01,2079.3601,0.083,99705.1128,100053.0201,10 ans,6 mois
2015-11-01,2080.4099,0.0005,99755.4508,100103.5338,10 ans,6 mois
2015-12-01,2043.9399,-0.0175,98006.7193,98348.7003,10 ans,6 mois
2016-01-01,1940.24,-0.0507,93034.3168,93358.9474,10 ans,6 mois
2016-02-01,1932.23,-0.0041,92650.2377,92973.528,10 ans,6 mois
2016-03-01,2059.74,0.066,98764.3301,99108.9547,10 ans,6 mois
2016-04-01,2065.3,0.0027,99030.9344,99376.4893,10 ans,6 mois
2016-05-01,2096.95,0.0153,100548.5441,100899.3945,10 ans,6 mois
2016-06-01,2098.8601,0.0009,100640.1359,100991.3059,10 ans,6 mois
2016-07-01,2173.6001,0.0356,104223.9111,104587.5861,10 ans,6 mois
2016-08-01,2170.95,-0.0012,104096.8368,104460.0685,10 ans,6 mois
2016-09-01,2168.27,-0.0012,103968.3343,104331.1176,10 ans,6 mois
2016-10-01,2126.1499,-0.0194,101948.6789,102304.4148,10 ans,6 mois
2016-11-01,2198.8101,0.0342,105432.7262,105800.6193,10 ans,6 mois
2016-12-01,2238.8301,0.0182,107351.6822,107726.2712,10 ans,6 mois
2017-01-01,2278.8701,0.0179,109271.5981,109652.8864,10 ans,6 mois
2017-02-01,2363.6399,0.0372,113336.3005,113731.7721,10 ans,6 mois
2017-03-01,2362.72,-0.0004,113292.1904,113687.508,10 ans,6 mois
2017-04-01,2384.2,0.0091,114322.1533,114721.0648,10 ans,6 mois
2017-05-01,2411.8,0.0116,115645.5753,116049.1047,10 ans,6 mois
2017-06-01,2423.4099,0.0048,116202.2671,116607.739,10 ans,6 mois
2017-07-01,2470.3,0.0193,118450.6446,118863.9619,10 ans,6 mois
2017-08-01,2471.6499,0.0005,118515.3699,118928.9131,10 ans,6 mois
2017-09-01,2519.3601,0.0193,120803.0695,121224.5953,10 ans,6 mois
2017-10-01,2575.26,0.0222,123483.4644,123914.343,10 ans,6 mois
2017-11-01,2647.5801,0.0281,126951.2045,127394.1834,10 ans,6 mois
2017-12-01,2673.6101,0.0098,128199.3419,128646.6759,10 ans,6 mois
2018-01-01,2823.8101,0.0562,135401.4148,135873.8795,10 ans,6 mois
2018-02-01,2713.8301,-0.0389,130127.8855,130581.949,10 ans,6 mois
2018-03-01,2640.8701,-0.0269,126629.4626,127071.3187,10 ans,6 mois
2018-04-01,2648.05,0.0027,126973.7396,127416.7971,10 ans,6 mois
2018-05-01,2705.27,0.0216,129717.4316,130170.0628,10 ans,6 mois
2018-06-01,2718.3701,0.0048,130345.58,130800.403,10 ans,6 mois
2018-07-01,2816.29,0.036,135040.8306,135512.0371,10 ans,6 mois
2018-08-01,2901.52,0.0303,139127.5998,139613.0665,10 ans,6 mois
2018-09-01,2913.98,0.0043,139725.0537,140212.6051,10 ans,6 mois
2018-10-01,2711.74,-0.0694,130027.666,130481.3798,10 ans,6 mois
2018-11-01,2760.1699,0.0179,132349.8765,132811.6933,10 ans,6 mois
2018-12-01,2506.8501,-0.0918,120203.2158,120622.6485,10 ans,6 mois
2019-01-01,2704.1001,0.0787,129661.3339,130113.7694,10 ans,6 mois
2019-02-01,2784.49,0.0297,133516.0214,133981.9073,10 ans,6 mois
2019-03-01,2834.3999,0.0179,135909.1967,136383.4333,10 ans,6 mois
2019-04-01,2945.8301,0.0393,141252.2627,141745.1432,10 ans,6 mois
2019-05-01,2752.0601,-0.0658,131961.0093,132421.4692,10 ans,6 mois
2019-06-01,2941.76,0.0689,141057.1033,141549.3028,10 ans,6 mois
2019-07-01,2980.3799,0.0131,142908.9225,143407.5836,10 ans,6 mois
2019-08-01,2926.46,-0.0181,140323.4675,140813.107,10 ans,6 mois
2019-09-01,2976.74,0.0172,142734.39,143232.4421,10 ans,6 mois
2019-10-01,3037.5601,0.0204,145650.7063,146158.9345,10 ans,6 mois
2019-11-01,3140.98,0.034,150609.6814,151135.2132,10 ans,6 mois
2019-12-01,3230.78,0.0286,154915.5849,155456.1416,10 ans,6 mois
2020-01-01,3225.52,-0.0016,154663.3679,155203.0446,10 ans,6 mois
2020-02-01,2954.22,-0.0841,141654.5572,142148.8414,10 ans,6 mois
2020-03-01,2584.5901,-0.1251,123930.8407,124363.2804,10 ans,6 mois
2020-04-01,2912.4299,0.1268,139650.729,140138.0211,10 ans,6 mois
2020-05-01,3044.3101,0.0453,145974.3681,146483.7257,10 ans,6 mois
2020-06-01,3100.29,0.0184,148658.6027,149177.3265,10 ans,6 mois
2020-07-01,3271.1201,0.0551,156849.8881,157397.1943,10 ans,6 mois
2020-08-01,3500.3101,0.0701,167839.5233,168425.1763,10 ans,6 mois
2020-09-01,3363.0,-0.0392,161255.5195,161818.1985,10 ans,6 mois
2020-10-01,3269.96,-0.0277,156794.2587,157341.3709,10 ans,6 mois
2020-11-01,3621.6299,0.1075,173656.7969,174262.7486,10 ans,6 mois
2020-12-01,3756.0701,0.0371,180103.1906,180731.6361,10 ans,6 mois
2021-01-01,3714.24,-0.0111,178097.4425,178718.8891,10 ans,6 mois
2021-02-01,3811.1499,0.0261,182744.2632,183381.9243,10 ans,6 mois
2021-03-01,3972.8899,0.0424,190499.6799,191164.4024,10 ans,6 mois
2021-04-01,4181.1699,0.0524,200486.6868,201186.2577,10 ans,6 mois
2021-05-01,4204.1099,0.0055,201586.6548,202290.0638,10 ans,6 mois
2021-06-01,4297.5,0.0222,206064.7026,206783.7372,10 ans,6 mois
2021-07-01,4395.2598,0.0227,210752.2738,211487.665,10 ans,6 mois
2021-08-01,4522.6802,0.029,216862.0699,217618.7804,10 ans,6 mois
2021-09-01,4307.54,-0.0476,206546.1215,207266.8359,10 ans,6 mois
2021-10-01,4605.3799,0.0691,220827.5128,221598.0601,10 ans,6 mois
2021-11-01,4567.0,-0.0083,218987.2011,219751.327,10 ans,6 mois
2021-12-01,4766.1802,0.0436,228537.871,229335.3226,10 ans,6 mois
2022-01-01,4515.5498,-0.0526,216520.1693,217275.6868,10 ans,6 mois
2022-02-01,4373.9399,-0.0314,209729.9903,210461.8144,10 ans,6 mois
2022-03-01,4530.4102,0.0358,217232.7217,217990.7256,10 ans,6 mois
2022-04-01,4131.9302,-0.088,198125.6458,198816.9782,10 ans,6 mois
2022-05-01,4132.1499,0.0001,198136.1817,198827.5508,10 ans,6 mois
2022-06-01,3785.3799,-0.0839,181508.5933,182141.9427,10 ans,6 mois
2022-07-01,4130.29,0.0911,198047.0014,198738.0593,10 ans,6 mois
2022-08-01,3955.0,-0.0424,189641.8613,190303.5906,10 ans,6 mois
2022-09-01,3585.6201,-0.0934,171930.1322,172530.0589,10 ans,6 mois
2022-10-01,3871.98,0.0799,185661.0595,186308.8984,10 ans,6 mois
2022-11-01,4080.1101,0.0538,195640.8786,196323.5407,10 ans,6 mois
2022-12-01,3839.5,-0.059,184103.6476,184746.0521,10 ans,6 mois
2023-01-01,4076.6001,0.0618,195472.574,196154.6488,10 ans,6 mois
2023-02-01,3970.1499,-0.0261,190368.2976,191032.5617,10 ans,6 mois
2023-03-01,4109.3101,0.0351,197041.0134,197728.5611,10 ans,6 mois
2023-04-01,4169.48,0.0146,199926.1553,200623.7702,10 ans,6 mois
2023-05-01,4179.8301,0.0025,200422.4414,201121.7881,10 ans,6 mois
2023-06-01,4450.3799,0.0647,213395.278,214139.8916,10 ans,6 mois
2023-07-01,4588.96,0.0311,220040.1791,220807.9792,10 ans,6 mois
2023-08-01,4507.6602,-0.0177,216141.8615,216896.0589,10 ans,6 mois
2023-09-01,4288.0498,-0.0487,205611.5667,206329.0201,10 ans,6 mois
2023-10-01,4193.7998,-0.022,201092.2885,201793.9725,10 ans,6 mois
2023-11-01,4567.7998,0.0892,219025.5517,219789.8114,10 ans,6 mois
2023-12-01,4769.8301,0.0442,228712.8835,229510.9458,10 ans,6 mois
2024-01-01,4845.6499,0.0159,232348.4366,233159.1847,10 ans,6 mois
2024-02-01,5096.27,0.0517,244365.6466,245218.327,10 ans,6 mois
2024-03-01,5254.3501,0.031,251945.5708,252824.7004,10 ans,6 mois
2024-04-01,5035.6899,-0.0416,241460.8378,242303.3823,10 ans,6 mois
2024-05-01,5277.5098,0.048,253056.0746,253939.0791,10 ans,6 mois
2024-06-01,5460.48,0.0347,261829.4784,262743.0965,10 ans,6 mois
2024-07-01,5522.2998,0.0113,264793.7329,265717.6944,10 ans,6 mois
2024-08-01,5648.3999,0.0228,270840.2202,271785.2801,10 ans,6 mois
2024-09-01,5762.48,0.0202,276310.3487,277274.4959,10 ans,6 mois
2024-10-01,5705.4502,-0.0099,273575.7761,274530.3814,10 ans,6 mois
2024-11-01,6032.3799,0.0573,289252.0225,290261.3279,10 ans,6 mois
2024-12-01,5881.6299,-0.025,282023.5748,283007.6575,10 ans,6 mois
2025-01-01,6040.5298,0.027,289642.8095,290653.4785,10 ans,6 mois
2025-02-01,5954.5,-0.0142,285517.6898,286513.9647,10 ans,6 mois
2025-03-01,5611.8501,-0.0575,269087.6606,270026.6052,10 ans,6 mois
2025-04-01,5363.3599,-0.0443,257172.5783,258069.9468,10 ans,6 mois
2020-05-01,3044.3101,0.0453,104528.182,17421.3637,5 ans,6 mois
2020-06-01,3100.29,0.0184,106450.2876,34394.5036,5 ans,6 mois
2020-07-01,3271.1201,0.0551,112315.8391,51979.5256,5 ans,6 mois
2020-08-01,3500.3101,0.0701,120185.211,69813.9367,5 ans,6 mois
2020-09-01,3363.0,-0.0392,115470.5891,85826.8039,5 ans,6 mois
2020-10-01,3269.96,-0.0277,112276.0045,102032.3741,5 ans,6 mois
2020-11-01,3621.6299,0.1075,124350.7987,113005.5106,5 ans,6 mois
2020-12-01,3756.0701,0.0371,128966.8818,117200.4401,5 ans,6 mois
2021-01-01,3714.24,-0.0111,127530.6214,115895.2185,5 ans,6 mois
2021-02-01,3811.1499,0.0261,130858.0804,118919.093,5 ans,6 mois
2021-03-01,3972.8899,0.0424,136411.5184,123965.8567,5 ans,6 mois
2021-04-01,4181.1699,0.0524,143562.9361,130464.8066,5 ans,6 mois
2021-05-01,4204.1099,0.0055,144350.5925,131180.6003,5 ans,6 mois
2021-06-01,4297.5,0.0222,147557.198,134094.6474,5 ans,6 mois
2021-07-01,4395.2598,0.0227,150913.8372,137145.0398,5 ans,6 mois
2021-08-01,4522.6802,0.029,155288.8922,141120.9315,5 ans,6 mois
2021-09-01,4307.54,-0.0476,147901.9286,134407.9261,5 ans,6 mois
2021-10-01,4605.3799,0.0691,158128.4354,143701.4058,5 ans,6 mois
2021-11-01,4567.0,-0.0083,156810.6395,142503.8405,5 ans,6 mois
2021-12-01,4766.1802,0.0436,163649.6083,148718.8482,5 ans,6 mois
2022-01-01,4515.5498,-0.0526,155044.0667,140898.443,5 ans,6 mois
2022-02-01,4373.9399,-0.0314,150181.8085,136479.7985,5 ans,6 mois
2022-03-01,4530.4102,0.0358,155554.3056,141362.1297,5 ans,6 mois
2022-04-01,4131.9302,-0.088,141872.2604,128928.3816,5 ans,6 mois
2022-05-01,4132.1499,0.0001,141879.8048,128935.2377,5 ans,6 mois
2022-06-01,3785.3799,-0.0839,129973.2516,118114.9926,5 ans,6 mois
2022-07-01,4130.29,0.0911,141815.9453,128877.2045,5 ans,6 mois
2022-08-01,3955.0,-0.0424,135797.2584,123407.6394,5 ans,6 mois
2022-09-01,3585.6201,-0.0934,123114.3822,111881.9,5 ans,6 mois
2022-10-01,3871.98,0.0799,132946.717,120817.1705,5 ans,6 mois
2022-11-01,4080.1101,0.0538,140092.9878,127311.4429,5 ans,6 mois
2022-12-01,3839.5,-0.059,131831.4978,119803.6995,5 ans,6 mois
2023-01-01,4076.6001,0.0618,139972.4695,127201.9203,5 ans,6 mois
2023-02-01,3970.1499,-0.0261,136317.4392,123880.3609,5 ans,6 mois
2023-03-01,4109.3101,0.0351,141095.5853,128222.5674,5 ans,6 mois
2023-04-01,4169.48,0.0146,143161.5551,130100.046,5 ans,6 mois
2023-05-01,4179.8301,0.0025,143516.9318,130422.9995,5 ans,6 mois
2023-06-01,4450.3799,0.0647,152806.4189,138864.9496,5 ans,6 mois
2023-07-01,4588.96,0.0311,157564.6477,143189.0559,5 ans,6 mois
2023-08-01,4507.6602,-0.0177,154773.1709,140652.2627,5 ans,6 mois
2023-09-01,4288.0498,-0.0487,147232.7199,133799.7735,5 ans,6 mois
2023-10-01,4193.7998,-0.022,143996.5906,130858.8961,5 ans,6 mois
2023-11-01,4567.7998,0.0892,156838.1012,142528.7967,5 ans,6 mois
2023-12-01,4769.8301,0.0442,163774.9299,148832.7358,5 ans,6 mois
2024-01-01,4845.6499,0.0159,166378.2483,151198.5375,5 ans,6 mois
2024-02-01,5096.27,0.0517,174983.4379,159018.6227,5 ans,6 mois
2024-03-01,5254.3501,0.031,180411.2106,163951.1864,5 ans,6 mois
2024-04-01,5035.6899,-0.0416,172903.3851,157128.346,5 ans,6 mois
2024-05-01,5277.5098,0.048,181206.4115,164673.8362,5 ans,6 mois
2024-06-01,5460.48,0.0347,187488.8017,170383.0454,5 ans,6 mois
2024-07-01,5522.2998,0.0113,189611.4219,172312.0058,5 ans,6 mois
2024-08-01,5648.3999,0.0228,193941.1431,176246.7,5 ans,6 mois
2024-09-01,5762.48,0.0202,197858.1499,179806.3341,5 ans,6 mois
2024-10-01,5705.4502,-0.0099,195899.9986,178026.837,5 ans,6 mois
2024-11-01,6032.3799,0.0573,207125.3223,188228.0054,5 ans,6 mois
2024-12-01,5881.6299,-0.025,201949.2321,183524.1617,5 ans,6 mois
2025-01-01,6040.5298,0.027,207405.154,188482.3063,5 ans,6 mois
2025-02-01,5954.5,-0.0142,204451.2706,185797.9238,5 ans,6 mois
2025-03-01,5611.8501,-0.0575,192686.184,175106.2385,5 ans,6 mois
2025-04-01,5363.3599,-0.0443,184154.1252,167352.6119,5 ans,6 mois
2000-05-01,1420.6,-0.0219,97808.4949,8150.7079,25 ans,12 mois
2000-06-01,1454.6,0.0239,100149.3994,16683.4875,25 ans,12 mois
2000-07-01,1430.83,-0.0163,98512.8304,24880.6435,25 ans,12 mois
2000-08-01,1517.6801,0.0607,104492.4711,33719.8027,25 ans,12 mois
2000-09-01,1436.51,-0.0535,98903.9029,41607.4446,25 ans,12 mois
2000-10-01,1429.4,-0.0049,98414.3795,49899.5322,25 ans,12 mois
2000-11-01,1314.95,-0.0801,90534.4769,57565.6271,25 ans,12 mois
2000-12-01,1320.28,0.0041,90901.4535,65932.7392,25 ans,12 mois
2001-01-01,1366.01,0.0346,94049.9686,74554.7107,25 ans,12 mois
2001-02-01,1239.9399,-0.0923,85370.0279,82118.9545,25 ans,12 mois
2001-03-01,1160.33,-0.0642,79888.8699,89917.2486,25 ans,12 mois
2001-04-01,1249.46,0.0768,86025.4824,98890.7016,25 ans,12 mois
2001-05-01,1255.8199,0.0051,86463.3683,99394.0738,25 ans,12 mois
2001-06-01,1224.38,-0.025,84298.7242,96905.7045,25 ans,12 mois
2001-07-01,1211.23,-0.0107,83393.3433,95864.9227,25 ans,12 mois
2001-08-01,1133.58,-0.0641,78047.1289,89719.1753,25 ans,12 mois
2001-09-01,1040.9399,-0.0817,71668.8517,82387.0187,25 ans,12 mois
2001-10-01,1059.78,0.0181,72965.9942,83878.1505,25 ans,12 mois
2001-11-01,1139.45,0.0752,78451.2788,90183.7663,25 ans,12 mois
2001-12-01,1148.08,0.0076,79045.4558,90866.8032,25 ans,12 mois
2002-01-01,1130.2,-0.0156,77814.4151,89451.6588,25 ans,12 mois
2002-02-01,1106.73,-0.0208,76198.5045,87594.0868,25 ans,12 mois
2002-03-01,1147.39,0.0367,78997.9532,90812.1966,25 ans,12 mois
2002-04-01,1076.92,-0.0614,74146.0865,85234.7271,25 ans,12 mois
2002-05-01,1067.14,-0.0091,73472.7302,84460.6695,25 ans,12 mois
2002-06-01,989.82,-0.0725,68149.2375,78341.0418,25 ans,12 mois
2002-07-01,911.62,-0.079,62765.1564,72151.7646,25 ans,12 mois
2002-08-01,916.07,0.0049,63071.5403,72503.9686,25 ans,12 mois
2002-09-01,815.28,-0.11,56132.1371,64526.7689,25 ans,12 mois
2002-10-01,885.76,0.0864,60984.693,70105.0306,25 ans,12 mois
2002-11-01,936.31,0.0571,64465.0663,74105.8981,25 ans,12 mois
2002-12-01,879.82,-0.0603,60575.7231,69634.8987,25 ans,12 mois
2003-01-01,855.7,-0.0274,58915.0583,67725.8794,25 ans,12 mois
2003-02-01,841.15,-0.017,57913.2897,66574.295,25 ans,12 mois
2003-03-01,848.18,0.0084,58397.3039,67130.6942,25 ans,12 mois
2003-04-01,916.92,0.081,63130.0613,72571.2414,25 ans,12 mois
2003-05-01,963.59,0.0509,66343.2999,76265.0239,25 ans,12 mois
2003-06-01,974.5,0.0113,67094.453,77128.5129,25 ans,12 mois
2003-07-01,990.31,0.0162,68182.9734,78379.8229,25 ans,12 mois
2003-08-01,1008.01,0.0179,69401.6216,79780.7215,25 ans,12 mois
2003-09-01,995.97,-0.0119,68572.6633,78827.7914,25 ans,12 mois
2003-10-01,1050.71,0.055,72341.5188,83160.284,25 ans,12 mois
2003-11-01,1058.2,0.0071,72857.2057,83753.0925,25 ans,12 mois
2003-12-01,1111.92,0.0508,76555.8411,88004.8635,25 ans,12 mois
2004-01-01,1131.13,0.0173,77878.4494,89525.2696,25 ans,12 mois
2004-02-01,1144.9399,0.0122,78829.2654,90618.2812,25 ans,12 mois
2004-03-01,1126.21,-0.0164,77539.7038,89135.8641,25 ans,12 mois
2004-04-01,1107.3,-0.0168,76237.7538,87639.2059,25 ans,12 mois
2004-05-01,1120.6801,0.0121,77158.9689,88698.1898,25 ans,12 mois
2004-06-01,1140.84,0.018,78546.9815,90293.7815,25 ans,12 mois
2004-07-01,1101.72,-0.0343,75853.5647,87197.5608,25 ans,12 mois
2004-08-01,1104.24,0.0023,76027.0684,87397.0122,25 ans,12 mois
2004-09-01,1114.58,0.0094,76738.9764,88215.3869,25 ans,12 mois
2004-10-01,1130.2,0.014,77814.4151,89451.6588,25 ans,12 mois
2004-11-01,1173.8199,0.0386,80817.6575,92904.0399,25 ans,12 mois
2004-12-01,1211.92,0.0325,83440.8542,95919.539,25 ans,12 mois
2005-01-01,1181.27,-0.0253,81330.596,93493.689,25 ans,12 mois
2005-02-01,1203.6,0.0189,82868.0164,95261.0326,25 ans,12 mois
2005-03-01,1180.59,-0.0191,81283.7742,93439.865,25 ans,12 mois
2005-04-01,1156.85,-0.0201,79649.2728,91560.9218,25 ans,12 mois
2005-05-01,1191.5,0.03,82034.9315,94303.3588,25 ans,12 mois
2005-06-01,1191.33,-0.0001,82023.224,94289.9004,25 ans,12 mois
2005-07-01,1234.1801,0.036,84973.4588,97681.3466,25 ans,12 mois
2005-08-01,1220.33,-0.0112,84019.8778,96585.1563,25 ans,12 mois
2005-09-01,1228.8101,0.0069,84603.734,97256.3289,25 ans,12 mois
2005-10-01,1207.01,-0.0177,83102.7977,95530.9257,25 ans,12 mois
2005-11-01,1249.48,0.0352,86026.8608,98892.2861,25 ans,12 mois
2005-12-01,1248.29,-0.001,85944.9332,98798.1061,25 ans,12 mois
2006-01-01,1280.08,0.0255,88133.6731,101314.1749,25 ans,12 mois
2006-02-01,1280.66,0.0005,88173.6116,101360.0862,25 ans,12 mois
2006-03-01,1294.87,0.0111,89151.9693,102484.7585,25 ans,12 mois
2006-04-01,1310.61,0.0122,90235.6697,103730.5276,25 ans,12 mois
2006-05-01,1270.09,-0.0309,87445.861,100523.4996,25 ans,12 mois
2006-06-01,1270.2,0.0001,87453.4335,100532.2046,25 ans,12 mois
2006-07-01,1276.66,0.0051,87898.2111,101043.4992,25 ans,12 mois
2006-08-01,1303.8199,0.0213,89768.1746,103193.1181,25 ans,12 mois
2006-09-01,1335.85,0.0246,91973.4463,105728.191,25 ans,12 mois
2006-10-01,1377.9399,0.0315,94871.346,109059.4752,25 ans,12 mois
2006-11-01,1400.63,0.0165,96433.5598,110855.3201,25 ans,12 mois
2006-12-01,1418.3,0.0126,97650.1447,112253.8467,25 ans,12 mois
2007-01-01,1438.24,0.0141,99023.0123,113832.0284,25 ans,12 mois
2007-02-01,1406.8199,-0.0218,96859.7381,111345.2339,25 ans,12 mois
2007-03-01,1420.86,0.01,97826.3966,112456.4574,25 ans,12 mois
2007-04-01,1482.37,0.0433,102061.3689,117324.7751,25 ans,12 mois
2007-05-01,1530.62,0.0325,105383.3877,121143.606,25 ans,12 mois
2007-06-01,1503.35,-0.0178,103505.8433,118985.2725,25 ans,12 mois
2007-07-01,1455.27,-0.032,100195.532,115179.8999,25 ans,12 mois
2007-08-01,1473.99,0.0129,101484.4045,116661.5249,25 ans,12 mois
2007-09-01,1526.75,0.0358,105116.9381,120837.3085,25 ans,12 mois
2007-10-01,1549.38,0.0148,106675.0169,122628.3999,25 ans,12 mois
2007-11-01,1481.14,-0.044,101976.6846,117227.4261,25 ans,12 mois
2007-12-01,1468.36,-0.0086,101096.7779,116215.9283,25 ans,12 mois
2008-01-01,1378.55,-0.0612,94913.352,109107.7632,25 ans,12 mois
2008-02-01,1330.63,-0.0348,91614.0506,105315.0472,25 ans,12 mois
2008-03-01,1322.7,-0.006,91068.0654,104687.4092,25 ans,12 mois
2008-04-01,1385.59,0.0475,95398.0512,109664.9498,25 ans,12 mois
2008-05-01,1400.38,0.0107,96416.3473,110835.5334,25 ans,12 mois
2008-06-01,1280.0,-0.086,88128.1682,101307.8466,25 ans,12 mois
2008-07-01,1267.38,-0.0099,87259.2798,100309.015,25 ans,12 mois
2008-08-01,1282.83,0.0122,88323.011,101531.8285,25 ans,12 mois
2008-09-01,1166.36,-0.0908,80304.0382,92313.6082,25 ans,12 mois
2008-10-01,968.75,-0.1694,66698.5648,76673.4191,25 ans,12 mois
2008-11-01,896.24,-0.0748,61706.2411,70934.4871,25 ans,12 mois
2008-12-01,903.25,0.0078,62188.8812,71489.3066,25 ans,12 mois
2009-01-01,825.88,-0.0857,56861.9468,65365.7226,25 ans,12 mois
2009-02-01,735.09,-0.1099,50611.0449,58179.9904,25 ans,12 mois
2009-03-01,797.87,0.0854,54933.454,63148.8212,25 ans,12 mois
2009-04-01,872.81,0.0939,60093.083,69080.0792,25 ans,12 mois
2009-05-01,919.14,0.0531,63282.9108,72746.9497,25 ans,12 mois
2009-06-01,919.32,0.0002,63295.3033,72761.1955,25 ans,12 mois
2009-07-01,987.48,0.0741,67988.1264,78155.8363,25 ans,12 mois
2009-08-01,1020.62,0.0336,70269.8207,80778.7609,25 ans,12 mois
2009-09-01,1057.08,0.0357,72780.0938,83664.4485,25 ans,12 mois
2009-10-01,1036.1899,-0.0198,71341.8136,82011.0716,25 ans,12 mois
2009-11-01,1095.63,0.0574,75434.2698,86715.5598,25 ans,12 mois
2009-12-01,1115.1,0.0178,76774.7798,88256.5448,25 ans,12 mois
2010-01-01,1073.87,-0.037,73936.0902,84993.3256,25 ans,12 mois
2010-02-01,1104.49,0.0285,76044.2809,87416.7989,25 ans,12 mois
2010-03-01,1169.4301,0.0588,80515.4128,92556.5942,25 ans,12 mois
2010-04-01,1186.6899,0.0148,81703.7584,93922.6583,25 ans,12 mois
2010-05-01,1089.41,-0.082,75006.024,86223.2693,25 ans,12 mois
2010-06-01,1030.71,-0.0539,70964.5162,81577.3489,25 ans,12 mois
2010-07-01,1101.6,0.0688,75845.303,87188.0636,25 ans,12 mois
2010-08-01,1049.33,-0.0474,72246.5053,83051.0611,25 ans,12 mois
2010-09-01,1141.2,0.0876,78571.7666,90322.2731,25 ans,12 mois
2010-10-01,1183.26,0.0369,81467.6071,93651.1903,25 ans,12 mois
2010-11-01,1180.55,-0.0023,81281.0259,93436.7057,25 ans,12 mois
2010-12-01,1257.64,0.0653,86588.6802,99538.1263,25 ans,12 mois
2011-01-01,1286.12,0.0226,88549.5306,101792.2244,25 ans,12 mois
2011-02-01,1327.22,0.032,91379.2693,105045.1541,25 ans,12 mois
2011-03-01,1325.83,-0.001,91283.5666,104935.1389,25 ans,12 mois
2011-04-01,1363.61,0.0285,93884.7266,107925.3057,25 ans,12 mois
2011-05-01,1345.2,-0.0135,92617.1934,106468.2112,25 ans,12 mois
2011-06-01,1320.64,-0.0183,90926.2385,104524.3719,25 ans,12 mois
2011-07-01,1292.28,-0.0215,88973.6498,102279.7711,25 ans,12 mois
2011-08-01,1218.89,-0.0568,83920.7376,96471.1896,25 ans,12 mois
2011-09-01,1131.42,-0.0718,77898.4187,89548.2252,25 ans,12 mois
2011-10-01,1253.3,0.1077,86289.873,99194.6321,25 ans,12 mois
2011-11-01,1246.96,-0.0051,85853.3571,98692.8347,25 ans,12 mois
2011-12-01,1257.6,0.0085,86585.9235,99534.9574,25 ans,12 mois
2012-01-01,1312.41,0.0436,90359.6033,103872.9957,25 ans,12 mois
2012-02-01,1365.6801,0.0406,94027.2511,108089.1449,25 ans,12 mois
2012-03-01,1408.47,0.0313,96973.3425,111475.8279,25 ans,12 mois
2012-04-01,1397.91,-0.0075,96246.2895,110640.0432,25 ans,12 mois
2012-05-01,1310.33,-0.0627,90216.3896,103708.3642,25 ans,12 mois
2012-06-01,1362.16,0.0396,93784.8973,107810.5467,25 ans,12 mois
2012-07-01,1379.3199,0.0126,94966.3595,109168.6981,25 ans,12 mois
2012-08-01,1406.58,0.0198,96843.2148,111326.2394,25 ans,12 mois
2012-09-01,1440.67,0.0242,99190.3218,114024.3593,25 ans,12 mois
2012-10-01,1412.16,-0.0198,97227.4039,111767.8845,25 ans,12 mois
2012-11-01,1416.1801,0.0028,97504.1827,112086.056,25 ans,12 mois
2012-12-01,1426.1899,0.0071,98193.3648,112878.3061,25 ans,12 mois
2013-01-01,1498.11,0.0504,103145.0693,118570.5442,25 ans,12 mois
2013-02-01,1514.6801,0.0111,104285.9207,119882.0114,25 ans,12 mois
2013-03-01,1569.1899,0.036,108038.9336,124196.2921,25 ans,12 mois
2013-04-01,1597.5699,0.0181,109992.9007,126442.4774,25 ans,12 mois
2013-05-01,1630.74,0.0208,112276.6626,129067.7788,25 ans,12 mois
2013-06-01,1606.28,-0.015,110592.591,127131.8522,25 ans,12 mois
2013-07-01,1685.73,0.0495,116062.7306,133420.0581,25 ans,12 mois
2013-08-01,1632.97,-0.0313,112430.197,129244.2745,25 ans,12 mois
2013-09-01,1681.55,0.0297,115774.9418,133089.23,25 ans,12 mois
2013-10-01,1756.54,0.0446,120938.0124,139024.4444,25 ans,12 mois
2013-11-01,1805.8101,0.028,124330.2598,142924.0066,25 ans,12 mois
2013-12-01,1848.36,0.0236,127259.8278,146291.6952,25 ans,12 mois
2014-01-01,1782.59,-0.0356,122731.5533,141086.2116,25 ans,12 mois
2014-02-01,1859.45,0.0431,128023.3734,147169.43,25 ans,12 mois
2014-03-01,1872.34,0.0069,128910.8526,148189.6329,25 ans,12 mois
2014-04-01,1883.95,0.0062,129710.2016,149108.5255,25 ans,12 mois
2014-05-01,1923.5699,0.021,132438.0435,152244.3196,25 ans,12 mois
2014-06-01,1960.23,0.0191,134962.0917,155145.8424,25 ans,12 mois
2014-07-01,1930.67,-0.0151,132926.8862,152806.2693,25 ans,12 mois
2014-08-01,2003.37,0.0377,137932.2873,158560.2345,25 ans,12 mois
2014-09-01,1972.29,-0.0155,135792.4283,156100.3569,25 ans,12 mois
2014-10-01,2018.05,0.0232,138943.011,159722.1131,25 ans,12 mois
2014-11-01,2067.5601,0.0245,142351.7816,163640.6698,25 ans,12 mois
2014-12-01,2058.8999,-0.0042,141755.5287,162955.2465,25 ans,12 mois
